module	trait	nObs	bicor	Z	t	p
darkturquoise	bmi	43	-0.234078513853723	-1.52714564911064	1.54166480505672	0.13083877554628
darkturquoise	gwg	39	-0.216478156466718	-1.33795308714169	1.34876793005193	0.185609279424217
darkturquoise	egwg	39	-0.307639867091229	-1.93393198472845	1.96667851962647	0.0567546582118028
darkturquoise	ppwr	42	0.126294624679445	0.803045267162593	0.805204795553007	0.425462147085709
darkturquoise	ppwr_e	42	0.196807343982683	1.26117368845589	1.26954853553863	0.211582261484005
darkturquoise	low_income	43	-0.0336117719265263	-0.215301454953268	0.215342027319556	0.830568320958525
darkturquoise	low_access	43	0.0798230697076297	0.512206766777215	0.512753203373631	0.610875625399704
darkturquoise	SPL_SVM	43	-0.0977869368862431	-0.62814921747704	0.629157221662968	0.532736256109502
darkturquoise	RPL_SVM	43	-0.088489372546798	-0.568094351240814	0.568839936359865	0.572567811461554
darkturquoise	SPL_EBM	43	-0.0121885649515512	-0.0780487608175897	0.078050693525195	0.938167407035878
darkturquoise	RPL_EBM	43	0.024397411067214	0.15625066094214	0.156266168500085	0.876590138503538
darkturquoise	F_HVM	43	0.0580411301421321	0.372062741449116	0.372272146307977	0.711607623274161
darkturquoise	RPL_HVM	43	0.0580411301421321	0.372062741449116	0.372272146307977	0.711607623274161
darkturquoise	epds_mth6	42	-0.0732299329098011	-0.463977329685607	0.464393619616782	0.644883568899536
darkturquoise	epds_3a_mth6	42	-0.0786929485220099	-0.498729085087106	0.499246117624092	0.620340924661377
darkturquoise	sleep_mth6	42	0.00992068506240452	0.0627459800331311	0.0627470093488769	0.950280470034066
darkturquoise	reap_mth6	42	0.186397163712003	1.19282400176266	1.19990819243905	0.237233881746229
darkturquoise	KCAL_mth6	24	0.0491799987880156	0.23086088719242	0.230954111626405	0.819484784736151
darkturquoise	HEI2015_TOTAL_SCORE_mth6	24	-0.427085617527958	-2.14036177683726	2.21542172271962	0.0373885139150651
darkturquoise	ppaq_total_mth6	42	0.24560781044603	1.58577635091612	1.60244420192044	0.116926092425652
darkturquoise	PM2.5_7Days_mth6	21	-0.372222735668284	-1.70433321370847	1.74809326760672	0.0965888208083455
darkturquoise	PM2.5_30Days_mth6	20	-0.27344141049334	-1.19039834349249	1.2060789376668	0.243401423683419
darkturquoise	PM2.5_90Days_mth6	20	-0.346296620175725	-1.53256730633734	1.56611540859946	0.134732644202142
darkturquoise	EH_7Days_mth6	36	-0.218956516196671	-1.29773558014953	1.30847557312724	0.199488597997253
darkturquoise	EH_30Days_mth6	36	-0.192241211002591	-1.13507262922815	1.14225493025339	0.26132856314046
darkturquoise	EH_90Days_mth6	36	-0.372696940114524	-2.2831176115752	2.34190487101244	0.0251816447776641
darkturquoise	weight_mth6	42	-0.296169902662323	-1.93098786271129	1.961128426051	0.0568518258153999
darkturquoise	postpart_epds_bbmr	11	-0.137088546402638	-0.413871427706645	0.415185489671072	0.68772914949027
darkturquoise	infant_apgar1_bbmr	28	0.12564830359085	0.644087048184352	0.645801224802611	0.524067402079531
darkturquoise	infant_apgar5_bbmr	28	-0.0789067417048134	-0.403185190069705	0.403605456672672	0.689803163620545
darkturquoise	infant_weight_bbmr	23	-0.428662491680596	-2.09999704004126	2.17427234379511	0.0412625795992589
darkturquoise	breastfeeding	42	0.00929532572447714	0.0587904950306415	0.0587913416963802	0.953411041332764
darkturquoise	feeding_mth6	42	0.0991065040501909	0.628868925864467	0.629905699282824	0.532338237255699
darkturquoise	ex_feeding_mth6	42	-0.0991065040501909	-0.628868925864467	0.629905699282824	0.532338237255699
steelblue	MEmidnightblue	43	-0.0598264678910451	-0.38353432697747	0.383763706962665	0.703136563142419
steelblue	MEblack	43	-0.0842104982398622	-0.540490319822648	0.541132391291468	0.591344632687022
steelblue	MEmagenta	43	-0.085339155102894	-0.54776956500307	0.548437935855928	0.586365396730409
steelblue	MEpurple	43	-0.0488014706402242	-0.312730301791842	0.312854646292403	0.755976978031034
steelblue	MEtan	43	-0.277309130095771	-1.82338355113384	1.84812696888463	0.071805998709305
steelblue	MElightgreen	43	-0.0469312530703014	-0.300727562270018	0.300838131043561	0.765058282476657
steelblue	MEturquoise	43	-0.0532887355102603	-0.341537926304068	0.341699899624173	0.734321988614217
steelblue	MEpink	43	0.132823652871233	0.855541430816459	0.858089291535268	0.395831842228853
steelblue	MEsalmon	43	0.16048699640884	1.03657954604671	1.04111313209721	0.303923630164141
steelblue	MEbrown	43	0.144076634932903	0.929004684978991	0.932267374053566	0.356656039554972
steelblue	MEyellow	43	0.101617585485179	0.652923639027744	0.654055720942748	0.516727972680881
steelblue	MEroyalblue	43	-0.019817710397566	-0.126911878044097	0.126920187646342	0.899623992344898
steelblue	MEgrey60	43	0.11357204581512	0.730367033850478	0.731951820844058	0.468361462702822
steelblue	MEred	43	0.0486481508966269	0.31174624015579	0.311869414437388	0.756720258254611
steelblue	MEcyan	43	0.196863322392695	1.27721392684719	1.28570025373611	0.205762196270314
steelblue	MElightyellow	43	0.0408147555429294	0.261487214011597	0.261559900297873	0.794970297307236
steelblue	MEblue	43	0.0397003091046093	0.254339690497367	0.254406577474513	0.800453146859286
steelblue	MEgreen	43	0.228585182626089	1.4899822756666	1.50346519454451	0.140383589493641
steelblue	MElightcyan	43	0.124950222855399	0.804274967082002	0.806391481030843	0.424670058494512
steelblue	MEdarkred	43	-0.0283441454289481	-0.181539710769639	0.181564032656572	0.856819534814499
steelblue	MEgreenyellow	43	0.0704581558423398	0.451901116633598	0.452276351592935	0.653453872210829
steelblue	MEgrey	43	0.0434848815667571	0.278614801916311	0.278702728168489	0.781873890513691
steelblue	group	43	0.174702858923814	1.13023792158058	1.13611621225519	0.262505321412926
steelblue	age	43	0.217367155084909	1.41439270249324	1.42592283704447	0.161460576933032
steelblue	White_vs_nonwhite	43	0.0729011966578976	0.467625007448332	0.468040797306398	0.642234022198262
steelblue	apo	43	-0.141577148839885	-0.912666872226271	0.91576032080853	0.36514763095088
steelblue	apo_hdp	14	-0.330805749958996	-1.19072515371042	1.21431186376183	0.247985051551264
steelblue	apo_gdm	14	0.0487526746189328	0.169018212677267	0.169085281350011	0.868546299826876
steelblue	apo_other	14	0.456249873185041	1.70629523735692	1.77613406525091	0.101049827146733
steelblue	preterm	43	-0.0285109035980354	-0.182608347637657	0.182633101583351	0.855985998256651
steelblue	bmi	43	0.147021357152445	0.948268210678285	0.951738252453585	0.346807009672923
steelblue	gwg	39	-0.248884634195228	-1.54638082459825	1.56309171910602	0.126544746129624
steelblue	egwg	39	-0.109265347441547	-0.667299279306376	0.66863855603329	0.507876475414464
steelblue	ppwr	42	0.22451759105401	1.44458201470142	1.45717556453045	0.152874241485015
steelblue	ppwr_e	42	0.164630844783809	1.05077969380363	1.05562056084328	0.297475969582166
steelblue	low_income	43	0.216114624466821	1.40597726317887	1.41730248398154	0.163949393028315
steelblue	low_access	43	-0.0296186835681391	-0.189707598321239	0.189735353123112	0.850452755977644
steelblue	SPL_SVM	43	0.0668110359725208	0.428437598721829	0.428757359240541	0.670344210273164
steelblue	RPL_SVM	43	0.0551595833836598	0.353552527256651	0.353732204441193	0.725352175305118
steelblue	SPL_EBM	43	0.320639448386022	2.12814025340443	2.16753732923416	0.0360538035080664
steelblue	RPL_EBM	43	0.346963639383376	2.31785212629219	2.36880480430904	0.0226389482462123
steelblue	F_HVM	43	0.242475982530289	1.5841527370963	1.60036281392436	0.117196517790687
steelblue	RPL_HVM	43	0.242475982530289	1.5841527370963	1.60036281392436	0.117196517790687
steelblue	epds_mth6	42	0.022455239812476	0.142043284167335	0.142055225748269	0.887749486572781
steelblue	epds_3a_mth6	42	-0.0159163873486049	-0.100672574034778	0.100676825393771	0.920309950400211
steelblue	sleep_mth6	42	-0.156846780354268	-1.00024294931125	1.00441787135194	0.321214933154937
steelblue	reap_mth6	42	0.00123218201215107	0.00779300724454438	0.00779300921653138	0.993820879171382
steelblue	KCAL_mth6	24	0.18959001508533	0.90014643087616	0.905682038286326	0.374916759763795
steelblue	HEI2015_TOTAL_SCORE_mth6	24	-0.236379759871821	-1.13009057956805	1.14105602530073	0.26611581057528
steelblue	ppaq_total_mth6	42	0.126275575475882	0.802922836912209	0.805081377213997	0.425532531476627
steelblue	PM2.5_7Days_mth6	21	0.249319588546553	1.11015564148167	1.12219643719295	0.275760864370448
steelblue	PM2.5_30Days_mth6	20	0.172505914470282	0.739272895002563	0.743019603310206	0.467057353045434
steelblue	PM2.5_90Days_mth6	20	0.200694678860495	0.863191903181133	0.869159467977983	0.396201895946724
steelblue	EH_7Days_mth6	36	-0.0382086740720838	-0.222901454225028	0.222955746778828	0.824904021779131
steelblue	EH_30Days_mth6	36	0.0734815365594195	0.429240987815701	0.429628772865683	0.670176285877718
steelblue	EH_90Days_mth6	36	0.105272873790034	0.616123867802354	0.617271007667842	0.541168191038297
steelblue	weight_mth6	42	0.077488479651448	0.491064614972058	0.491558170010632	0.625718384777425
steelblue	postpart_epds_bbmr	11	0.106088499999687	0.319467629968183	0.320071763665422	0.756219685485249
steelblue	infant_apgar1_bbmr	28	-0.268225038301853	-1.40197683516262	1.41970808501175	0.167572379613778
steelblue	infant_apgar5_bbmr	28	-0.3417079919789	-1.81537864697566	1.85397347216185	0.0751213741253105
steelblue	infant_weight_bbmr	23	-0.0432909463157615	-0.198508108848597	0.198570196460709	0.844508790656434
steelblue	breastfeeding	42	0.239547452370548	1.54505066680626	1.56046457500905	0.126528040407535
steelblue	feeding_mth6	42	-0.0856346408481152	-0.542930785321341	0.543597871870014	0.589735269772674
steelblue	ex_feeding_mth6	42	0.0856346408481152	0.542930785321341	0.543597871870014	0.589735269772674
darkred	MEmidnightblue	43	0.0885849951799402	0.568711472350493	0.569459490538125	0.572151327584219
darkred	MEblack	43	0.286851946435391	1.88977043419292	1.91732434632876	0.0621823599334329
darkred	MEmagenta	43	0.242406081604428	1.58367720194272	1.59987265545314	0.11730545231001
darkred	MEpurple	43	0.110272157060914	0.70896937681927	0.710418861166212	0.48146610183159
darkred	MEtan	43	0.341225147195043	2.27617280018508	2.32441467159495	0.0251356877139204
darkred	MElightgreen	43	0.137826292096102	0.888171575299527	0.891022418225339	0.378116346360727
darkred	MEturquoise	43	0.02545386121876	0.163019448506256	0.163037060041925	0.871290219929529
darkred	MEpink	43	-0.192008037692273	-1.24490335347648	1.25276100156572	0.217390998158895
darkred	MEsalmon	43	-0.245193430675572	-1.60265283978455	1.61943869641801	0.11302060604562
darkred	MEbrown	43	-0.223545689042548	-1.45597576203552	1.4685548744503	0.149584666361792
darkred	MEyellow	43	-0.234362259781339	-1.52906796631702	1.54364212432038	0.130359267516505
darkred	MEroyalblue	43	0.0565973643094337	0.362787654558385	0.362981784310091	0.718483209782471
darkred	MEgrey60	43	0.174472053717511	1.12871358416922	1.13456809839748	0.263146206215383
darkred	MEred	43	0.160540916425081	1.03693393330169	1.04147217485475	0.303759049364876
darkred	MEcyan	43	0.128995246040367	0.830600208856366	0.83293155297136	0.409709278743034
darkred	MElightyellow	43	0.0674390703487791	0.432477182439855	0.432806074620945	0.667423941366868
darkred	MEblue	43	-0.0414516635952374	-0.265572327307763	0.265648473940835	0.791841194452375
darkred	MEgreen	43	-0.146476974403899	-0.944705741301232	0.948136792674576	0.348615095078985
darkred	MElightcyan	43	-0.150720571204752	-0.972491620840967	0.976234651402538	0.334673348783793
darkred	MEdarkred	43	0.098733723236953	0.634270712179419	0.635308484142315	0.528757274669732
darkred	MEgreenyellow	43	-0.07048881826724	-0.452098431918476	0.452474158694944	0.653312577565045
darkred	MEgrey	43	-0.102889056900721	-0.661151053339913	0.662326487975663	0.51146808020151
darkred	group	43	-0.178889890592166	-1.15791309285885	1.16423434136328	0.251059144324272
darkred	age	43	-0.0028678304649351	-0.0183631251011954	0.0183631502724496	0.985438223112786
darkred	White_vs_nonwhite	43	0.128072436522688	0.824592084499966	0.826873174873586	0.413095502618469
darkred	apo	43	-0.0374449469617237	-0.239876801754089	0.239932914318575	0.811577824193274
darkred	apo_hdp	14	0.328615117752494	1.18221101256355	1.20529342712325	0.251320547307642
darkred	apo_gdm	14	0.28069951466179	0.999189820537396	1.01310272991848	0.331003196840957
darkred	apo_other	14	-0.243812314379346	-0.861949511444817	0.870871410666476	0.400911143085421
darkred	preterm	43	-0.100944966767066	-0.648572140416294	0.6496817304423	0.519521370237314
darkred	bmi	43	0.209179683497718	1.35946869045488	1.36970518604581	0.178234344415096
darkred	gwg	39	-0.273488726037627	-1.70701003018695	1.72950395279641	0.0920548063423747
darkred	egwg	39	-0.360202208226721	-2.29392068188361	2.34868149904699	0.024291830507561
darkred	ppwr	42	-0.0925173292357572	-0.586809061082468	0.587651359770197	0.560069401862235
darkred	ppwr_e	42	-0.166629378016343	-1.06377606643478	1.06879895684556	0.2915680354356
darkred	low_income	43	0.0759667136653987	0.487363267627895	0.487833972909238	0.628266101732048
darkred	low_access	43	-0.0992211687173129	-0.637422765413256	0.63847609138468	0.526714423767332
darkred	SPL_SVM	43	0.146979275677217	0.947992806530412	0.951459823578309	0.346946571620949
darkred	RPL_SVM	43	0.152945618045317	0.987075075366108	0.990989171250241	0.327503584339737
darkred	SPL_EBM	43	0.0647896850731338	0.415438350601144	0.415729875770488	0.679775623670634
darkred	RPL_EBM	43	0.060176716043337	0.385785112692428	0.386018555291669	0.701478825546822
darkred	F_HVM	43	0.115640261149706	0.743786335386657	0.745460131186738	0.460246097619715
darkred	RPL_HVM	43	0.115640261149706	0.743786335386657	0.745460131186738	0.460246097619715
darkred	epds_mth6	42	0.200341320653677	1.2844420605982	1.2932897096818	0.203330243957677
darkred	epds_3a_mth6	42	0.197779177067717	1.2675690377587	1.27607210917715	0.209290130216212
darkred	sleep_mth6	42	-0.0801446691925386	-0.507968852864895	0.508515164040976	0.613885461152026
darkred	reap_mth6	42	-0.195727649690917	-1.25407151921151	1.26230549146102	0.214149191510836
darkred	KCAL_mth6	24	-0.21143589048304	-1.00691010790383	1.01466184145833	0.321296868984332
darkred	HEI2015_TOTAL_SCORE_mth6	24	0.0111764254823079	0.0524242651085271	0.0524253566137921	0.958662895436289
darkred	ppaq_total_mth6	42	-0.0617575549394207	-0.391086780447523	0.391336062606527	0.697625772582816
darkred	PM2.5_7Days_mth6	21	-0.0253252709557513	-0.110413906217581	0.110425714327998	0.91322983820911
darkred	PM2.5_30Days_mth6	20	-0.18450585110644	-0.791860704945526	0.796466228823206	0.436140664566606
darkred	PM2.5_90Days_mth6	20	-0.218143656542643	-0.940619673176275	0.948344445943312	0.3555135950151
darkred	EH_7Days_mth6	36	0.189766978477081	1.12009922128282	1.12700067485607	0.267633502278335
darkred	EH_30Days_mth6	36	-0.132760926689725	-0.778719378089026	0.781036239528584	0.440185789625935
darkred	EH_90Days_mth6	36	-0.155021030122853	-0.911267259437922	0.914981221587336	0.366645392975028
darkred	weight_mth6	42	0.161262831786072	1.02889747688941	1.03344191029178	0.30760516101337
darkred	postpart_epds_bbmr	11	-0.153366592952363	-0.463758943844329	0.465608221130896	0.652557576402719
darkred	infant_apgar1_bbmr	28	0.156071903599009	0.80237138645504	0.805686812723263	0.427731013248583
darkred	infant_apgar5_bbmr	28	0.170209509606778	0.876431793449163	0.880753659279644	0.38652044763616
darkred	infant_weight_bbmr	23	0.224319270783247	1.04574209430789	1.0548419383806	0.303483186590498
darkred	breastfeeding	42	-0.243991371131778	-1.57490138578803	1.59122796642855	0.119431562933341
darkred	feeding_mth6	42	0.0782686738340367	0.496029106500532	0.496537785502888	0.6222329298636
darkred	ex_feeding_mth6	42	-0.0782686738340367	-0.496029106500533	0.496537785502888	0.6222329298636
red	MEmidnightblue	43	-0.0335168260894096	-0.214692819296018	0.214733048539184	0.831039964719766
red	MEblack	43	0.140923533661777	0.90839649169726	0.911446691350716	0.367388066096479
red	MEmagenta	43	0.220199005717461	1.43343698344426	1.44543995816124	0.155935075629261
red	MEpurple	43	0.161376518211237	1.04242670072328	1.04703750807318	0.30121581992005
red	MEtan	43	0.26609986523356	1.74588712056339	1.76760050903014	0.0845697275982865
